"species_name_fishbase","eventDate","decimalLatitude","decimalLongitude"
"Pterois miles","2020-02-28",32.1337,34.66
"Pterois miles","2021-02-21",31.992,34.5802
"Pterois miles","2020-01-01",36.5045,22.4888
"Pterois miles","2018-01-01",36.22268,27.61247
"Pterois miles","2020-01-01",35.0012,34.0658
"Pterois miles","2020-12-26",31.7647,34.5084
"Pterois miles","2020-01-01",35.47192,27.1946
"Pterois miles","2019-05-20",34.9993,34.0677
"Pterois miles","2021-01-28",31.7647,34.5084
"Pterois miles","2020-01-01",37.6528,24.013
"Pterois miles","2018-01-01",36.0192,27.9296
"Pterois miles","2016-01-01",33.8991,35.4632
"Pterois miles","2021-09-24",36.8639,25.8774
"Pterois miles","2024-11-25",42.7672,17.3822
"Pterois miles","2019-09-23",36.7382,28.9289
"Pterois miles","2020-01-01",34.9243,24.8015
"Pterois miles","2019-01-01",36.74902,26.98777
"Pterois miles","2019-01-01",36.46324,22.42411
"Pterois miles","2020-01-01",38.2753,25.8895
"Pterois miles","2014-04-01",36.656,35.992
"Pterois miles","2022-01-01",37.6437,21.3201
"Pterois miles","2020-01-01",34.9306,24.8016
"Pterois miles","2024-11-01",40.295,17.7434
"Pterois miles","2017-07-01",34.9305,24.8024
"Pterois miles","2024-01-01",42.7625,17.7627
"Pterois miles","2017-01-01",34.9305,24.8024
"Pterois miles","2018-01-01",34.9325,24.8064
"Pterois miles","2021-08-05",35.363,33.1968
"Pterois miles","2021-10-04",33.2524,35.1834
"Pterois miles","2015-01-01",38.4345,27.1006
"Pterois miles","2019-01-01",38.4876,20.802
"Pterois miles","2021-08-01",43.0051,16.067
"Pterois miles","2018-01-01",36.58954,26.33264
"Pterois miles","2016-01-01",34.485,35.764
"Pterois miles","2020-01-01",37.0198,22.1189
"Pterois miles","2019-01-01",36.66847,27.11795
"Pterois miles","2020-01-01",34.6836,33.0728
"Pterois miles","2017-06-01",36.3798,28.239
"Pterois miles","2017-01-01",36.3798,28.239
"Pterois miles","2017-01-01",36.37977,28.239
"Pterois miles","2024-08-12",43.0783,16.1361
"Pterois miles","2017-08-01",36.3797,28.239
"Pterois miles","2024-10-08",43.015,16.1719
"Pterois miles","2017-01-01",36.3797,28.239
"Pterois miles","2020-01-01",37.0715,25.5876
"Pterois miles","2020-10-01",32.019,34.676
"Pterois miles","2020-08-02",32.8717,34.9287
"Pterois miles","2020-01-01",36.92942,25.5998
"Pterois miles","2021-01-01",37.3705,24.463
"Pterois miles","2020-01-01",36.88218,25.93113
"Pterois miles","2017-01-01",36.1621,29.6243
"Pterois miles","2018-01-01",36.1621,29.6243
"Pterois miles","2019-09-04",39.1743,20.1891
"Pterois miles","2018-01-01",35.54141,24.03454
"Pterois miles","2020-07-02",35.3619,33.6148
"Pterois miles","2017-09-16",34.9378,24.8617
"Pterois miles","2021-01-01",36.8815,22.2333
"Pterois miles","2018-01-01",35.8816,27.7731
"Pterois miles","2019-06-11",37.7064,20.9952
"Pterois miles","2020-01-01",35.40915,27.15309
"Pterois miles","2018-01-01",36.74661,22.80026
"Pterois miles","2021-09-20",37.0234,25.3581
"Pterois miles","2019-01-01",36.6552,22.8172
"Pterois miles","2019-01-01",36.65518,22.81716
"Pterois miles","2024-10-16",42.4472,18.4283
"Pterois miles","2019-07-01",36.65765,25.12312
"Pterois miles","2019-01-01",36.6576,25.1231
"Pterois miles","2022-01-01",38.5579,21.0162
"Pterois miles","2015-01-01",36.8404,30.8743
"Pterois miles","2020-01-01",37.3965,24.8758
"Pterois miles","2020-01-01",35.077,34.0335
"Pterois miles","2017-01-01",36.6169,27.1551
"Pterois miles","2020-01-01",37.7511,26.9734
"Pterois miles","2020-09-03",35.6038,27.159
"Pterois miles","2022-01-01",36.8508,22.2577
"Pterois miles","2019-01-01",36.6283,22.3179
"Pterois miles","2018-01-01",34.9824,25.2804
"Pterois miles","2022-01-01",36.1238,29.5701
"Pterois miles","2021-01-01",37.5044,22.8645
"Pterois miles","2021-01-23",32.082,34.7079
"Pterois miles","2020-10-05",35.9147,27.8409
"Pterois miles","2020-01-01",36.45951,25.36957
"Pterois miles","2017-01-01",36.3836,35.7944
"Pterois miles","2020-01-01",36.4605,25.3699
"Pterois miles","2016-01-01",36.1496,29.59037
"Pterois miles","2008-01-01",39.91948,25.06957
"Pterois miles","2019-06-05",34.9861,34.0772
"Pterois miles","2020-01-01",36.6976,22.3822
"Pterois miles","2020-01-01",36.4579,25.3716
"Pterois miles","2019-01-01",37.9441,21.128
"Pterois miles","2020-01-29",32.1922,34.7504
"Pterois miles","2019-03-26",37.0831,25.129
"Pterois miles","2017-01-01",35.19185,24.07473
"Pterois miles","2020-01-01",37.8311,21.1395
"Pterois miles","2018-01-01",35.5784,24.0751
"Pterois miles","2019-01-01",35.8557,12.8577
"Pterois miles","2016-01-01",34.43,35.812
"Pterois miles","2016-01-01",36.6159,27.8575
"Pterois miles","2019-08-05",35.042,34.0441
"Pterois miles","2017-01-01",35.1707,24.412
"Pterois miles","2018-12-01",32.8516,22.4313
"Pterois miles","2019-01-01",36.4625,22.4343
"Pterois miles","2021-10-27",35.5879,24.0791
"Pterois miles","2019-01-01",35.1985,24.0794
"Pterois miles","2020-01-01",35.0299,34.0456
"Pterois miles","2018-01-01",36.5843,27.864
"Pterois miles","2019-01-01",35.2,24.0807
"Pterois miles","2019-09-01",34.7264,33.3362
"Pterois miles","2016-01-01",33.99,35.578
"Pterois miles","2020-01-01",36.7287,24.5389
"Pterois miles","2019-04-19",32.0482,34.6893
"Pterois miles","2020-09-12",36.5826,27.8723
"Pterois miles","2020-01-01",35.173,24.4173
"Pterois miles","2020-01-01",34.5666,33.0025
"Pterois miles","2015-01-01",35.6544,34.4154
"Pterois miles","2017-01-01",35.69,27.1908
"Pterois miles","2016-01-01",36.4561,30.5463
"Pterois miles","2016-01-01",35.0136,34.0626
"Pterois miles","2015-01-01",36.44429,28.23017
"Pterois miles","2015-01-01",36.4443,28.2302
"Pterois miles","2017-08-01",34.9533,25.1371
"Pterois miles","2022-07-01",35.0093,34.0647
"Pterois miles","2019-08-13",35.3428,33.3473
"Pterois miles","2020-01-01",35.0115,34.0655
"Pterois miles","2016-01-01",34.079,35.61
"Pterois miles","2008-01-01",40.8668,24.31824
"Pterois miles","2020-01-01",36.147,29.604
"Pterois miles","2020-01-01",37.6401,21.2917
"Pterois miles","2020-01-14",31.7647,34.5084
"Pterois miles","2019-05-20",39.6896,19.9822
"Pterois miles","2020-01-01",34.9327,24.953
"Pterois miles","2016-01-01",35.46938,27.19509
"Pterois miles","2018-11-01",35.0183,26.0363
"Pterois miles","2021-01-01",37.6675,21.3023
"Pterois miles","2019-06-10",37.6923,26.7265
"Pterois miles","2016-01-01",36.2612,32.2651
"Pterois miles","2021-01-01",36.9917,26.9138
"Pterois miles","2017-01-01",34.9812,33.9825
"Pterois miles","2020-01-01",35.5324,24.0155
"Pterois miles","2015-01-01",36.8051,30.6803
"Pterois miles","2020-01-01",35.2746,33.9862
"Pterois miles","2020-02-27",32.1877,34.7478
"Pterois miles","2020-01-01",35.5175,27.2017
"Pterois miles","2018-01-01",35.1947,25.7173
"Pterois miles","2016-01-01",34.039,35.626
"Pterois miles","2019-01-01",36.5171,22.9868
"Pterois miles","2020-01-01",38.1553,20.7722
"Pterois miles","2019-10-04",33.2524,35.1834
"Pterois miles","2020-01-01",35.51805,27.20241
"Pterois miles","2017-01-01",36.3177,28.2082
"Pterois miles","2020-01-01",35.10225,24.56313
"Pterois miles","2017-01-01",36.33311,28.20948
"Pterois miles","2021-08-05",35.5591,27.2042
"Pterois miles","2020-01-01",37.27852,26.74572
"Pterois miles","2019-06-09",37.7131,20.9583
"Pterois miles","2019-01-01",40.6098,26.0603
"Pterois miles","2018-01-01",36.1979,29.6186
"Pterois miles","2024-10-20",42.6664,18.0156
"Pterois miles","2016-01-01",33.904,35.48
"Pterois miles","2020-02-12",32.1045,34.7185
"Pterois miles","2024-08-10",42.6722,18.0681
"Pterois miles","2020-01-01",37.6882,26.3531
"Pterois miles","2020-09-20",37.0593,25.5873
"Pterois miles","2020-01-01",37.79272,24.84584
"Pterois miles","2021-08-04",35.362,33.1991
"Pterois miles","2020-03-30",32.0257,34.6786
"Pterois miles","2020-01-01",36.78546,24.57961
"Pterois miles","2019-01-01",36.1525,29.6231
"Pterois miles","2018-02-20",35.5328,23.6721
"Pterois miles","2020-01-01",35.002,34.0719
"Pterois miles","2020-02-28",32.1382,34.7345
"Pterois miles","2014-11-01",33.905,35.485
"Pterois miles","2020-02-11",32.1382,34.7345
"Pterois miles","2008-01-01",39.89704,22.72106
"Pterois miles","2019-01-01",37.04418,21.55712
"Pterois miles","2015-07-01",34.886,33.651
"Pterois miles","2021-01-19",32.9392,34.9553
"Pterois miles","2018-01-01",35.2313,23.6783
"Pterois miles","2019-09-07",35.4449,24.586
"Pterois miles","2020-01-01",37.0442,21.5589
"Pterois miles","2016-01-01",34.275,35.647
"Pterois miles","2020-01-01",34.9978,34.0741
"Pterois miles","2019-01-01",34.6314,10.656
"Pterois miles","2020-04-23",35.0355,32.4247
"Pterois miles","2020-01-01",36.4492,28.2134
"Pterois miles","2019-07-04",34.9312,24.9659
"Pterois miles","2016-01-01",34.255,35.651
"Pterois miles","2016-01-01",34.248,35.652
"Pterois miles","2020-01-01",35.26637,26.26519
"Pterois miles","2019-01-01",33.5847,10.7446
"Pterois miles","2020-01-01",37.0573,21.5756
"Pterois miles","2022-01-01",36.3614,25.4053
"Pterois miles","2019-07-14",36.1622,29.6294
"Pterois miles","2020-05-22",35.3613,33.6306
"Pterois miles","2021-04-16",31.92,34.6254
"Pterois miles","2020-01-01",35.0482,34.0363
"Pterois miles","2019-10-10",35.2215,26.2736
"Pterois miles","2020-01-01",37.44007,24.88688
"Pterois miles","2024-10-01",43.2136,16.5925
"Pterois miles","2020-01-01",34.9861,34.0768
"Pterois miles","2016-01-01",33.957,35.519
"Pterois miles","2021-05-01",31.0155,29.6373
"Pterois miles","2022-08-01",36.7233,-2.1933
"Pterois miles","2020-05-13",37.0889,10.8288
"Pterois miles","2019-02-26",32.0257,34.7212
"Pterois miles","2019-07-14",34.9861,34.0772
"Pterois miles","2019-01-01",35.8714,12.8515
"Pterois miles","2018-01-01",34.665,32.8765
"Pterois miles","2020-10-01",31.992,34.6068
"Pterois miles","2016-01-01",34.297,35.656
"Pterois miles","2020-09-13",36.4364,23.1423
"Pterois miles","2017-01-01",36.1245,28.0709
"Pterois miles","2020-01-01",34.9859,34.0775
"Pterois miles","2018-01-01",35.2365,23.7182
"Pterois miles","2019-09-08",35.2561,25.7411
"Pterois miles","2016-01-01",34.311,35.67
"Pterois miles","2021-10-01",38.8452,20.6231
"Pterois miles","2019-07-23",40,15.3667
"Pterois miles","2020-01-01",35.2365,23.7204
"Pterois miles","2017-01-01",36.0965,28.086
"Pterois miles","2019-09-01",36.151,29.5959
"Pterois miles","2019-07-01",40.1334,19.647
"Pterois miles","2020-01-01",36.58239,27.8602
"Pterois miles","2017-01-01",35.0086,26.1469
"Pterois miles","2020-01-01",36.7842,25.7411
"Pterois miles","2015-06-01",37.105,10.88
"Pterois miles","2019-01-01",35.5435,27.219
"Pterois miles","2019-01-01",36.1891,29.6507
"Pterois miles","2019-01-01",35.0086,25.7422
"Pterois miles","2017-01-01",35.0077,26.1519
"Pterois miles","2020-01-01",36.0866,28.0884
"Pterois miles","2016-01-01",36.1507,29.6533
"Pterois miles","2020-01-01",36.816,21.7062
"Pterois miles","2021-01-01",37.1662,24.5408
"Pterois miles","2019-04-01",38.27,20.6806
"Pterois miles","2016-01-01",33.931,35.58
"Pterois miles","2019-01-01",35.5121,27.2231
"Pterois miles","2017-01-01",35.165,24.4151
"Pterois miles","2024-09-01",42.9219,17.0328
"Pterois miles","2016-01-01",36.53,30.56
"Pterois miles","2020-01-01",34.996,25.572
"Pterois miles","2020-01-01",36.78541,21.8239
"Pterois miles","2019-01-01",37.9086,20.7121
"Pterois miles","2022-01-01",37.7812,26.8925
"Pterois miles","2016-01-01",34.346,35.725
"Pterois miles","2016-01-01",34.36,35.725
"Pterois miles","2020-01-01",35.4719,27.1943
"Pterois miles","2016-01-01",34.49,35.773
"Pterois miles","2019-09-26",33.2613,35.1842
"Pterois miles","2020-01-01",36.1585,22.9492
"Pterois miles","2016-01-01",34.115,35.613
"Pterois miles","2020-01-01",36.86327,25.46997
"Pterois miles","2019-01-01",37.7807,26.8941
"Pterois miles","2016-01-01",34.653,33.034
"Pterois miles","2018-01-01",36.01924,27.92959
"Pterois miles","2020-01-28",32.649,34.8435
"Pterois miles","2021-02-22",31.7647,34.5084
"Pterois miles","2016-01-01",33.833,35.465
"Pterois miles","2020-03-24",31.992,34.668
"Pterois miles","2020-01-01",38.2317,20.7363
"Pterois miles","2015-09-01",37.0247,11.0643
"Pterois miles","2024-10-01",42.7436,17.6142
"Pterois miles","2017-01-01",36.1885,29.6097
"Pterois miles","2024-08-26",43.5111,15.9403
"Pterois miles","2020-01-01",37.0043,22.095
"Pterois miles","2021-09-10",38.3199,20.7674
"Pterois miles","2019-05-17",35.4014,25.0349
"Pterois miles","2019-08-12",35.4452,27.0831
"Pterois miles","2020-01-01",36.86859,25.89178
"Pterois miles","2016-01-01",36.44391,28.23686
"Pterois miles","2019-07-17",35.0132,34.0808
"Pterois miles","2017-06-01",36.8903,27.3317
"Pterois miles","2018-07-14",36.8876,27.332
"Pterois miles","2018-01-01",36.7159,28.2373
"Pterois miles","2020-01-01",34.9555,34.0821
"Pterois miles","2020-01-01",35.4217,26.9248
"Pterois miles","2024-07-26",43.0136,16.0708
"Pterois miles","2021-03-31",32.082,34.644
"Pterois miles","2020-09-20",36.8629,25.4919
"Pterois miles","2021-04-29",32.1607,34.7398
"Pterois miles","2019-10-04",33.2541,35.1841
"Pterois miles","2020-02-11",32.2192,34.7611
"Pterois miles","2021-03-27",32.2192,34.7611
"Pterois miles","2021-09-20",35.2024,24.1303
"Pterois miles","2020-01-01",34.9654,34.0842
"Pterois miles","2018-01-01",34.9258,24.9605
"Pterois miles","2019-09-01",36.9568,22.1426
"Pterois miles","2016-01-01",36.19,29.64
"Pterois miles","2019-06-10",37.6813,20.8651
"Pterois miles","2021-01-01",38.0976,20.8084
"Pterois miles","2020-09-24",36.8109,25.7754
"Pterois miles","2017-01-01",34.9651,34.0893
"Pterois miles","2016-01-01",36.1621,29.6243
"Pterois miles","2019-06-08",37.6974,20.9811
"Pterois miles","2021-01-01",35.1967,24.1373
"Pterois miles","2017-01-01",34.9627,34.0728
"Pterois miles","2019-01-01",35.23147,23.6755
"Pterois miles","2020-03-24",32.0527,34.6919
"Pterois miles","2019-01-01",35.16717,25.78737
"Pterois miles","2018-01-01",35.636,34.2385
"Pterois miles","2017-07-01",35.1871,24.391
"Pterois miles","2019-01-01",35.2477,23.8111
"Pterois miles","2018-01-01",35.09837,26.26394
"Pterois miles","2020-01-01",34.8916,33.6519
"Pterois miles","2019-01-01",36.8575,25.5312
"Pterois miles","2024-07-12",43.3333,16.3903
"Pterois miles","2020-01-01",34.8975,33.6542
"Pterois miles","2020-07-05",35.6927,34.5613
"Pterois miles","2021-01-20",32.577,34.8675
"Pterois miles","2020-05-10",37.433,9.82
"Pterois miles","2016-01-01",36.0947,28.1072
"Pterois miles","2024-08-11",43.3162,16.4156
"Pterois miles","2020-01-01",34.9989,24.7465
"Pterois miles","2018-01-01",35.1816,24.3997
"Pterois miles","2021-09-23",37.7644,23.8727
"Pterois miles","2017-01-01",35.1722,24.4006
"Pterois miles","2020-01-01",37.7672,23.87643
"Pterois miles","2021-01-01",37.7513,26.9747
"Pterois miles","2024-12-31",43.1816,16.571
"Pterois miles","2017-01-01",36.42359,28.19117
"Pterois miles","2019-01-01",37.6536,20.859
"Pterois miles","2020-08-05",35.5373,27.2126
"Pterois miles","2020-03-27",31.7647,34.3142
"Pterois miles","2024-08-25",43.135,16.5964
"Pterois miles","2020-08-12",35.3596,33.1819
"Pterois miles","2016-01-01",34.396,35.793
"Pterois miles","2021-02-22",32.163,34.7398
"Pterois miles","2019-01-01",35.1279,25.7444
"Pterois miles","2008-01-01",39.98,22.6507
"Pterois miles","2016-01-01",36.19,29.64
"Pterois miles","2024-07-25",42.9464,16.6639
"Pterois miles","2015-02-01",35.657,34.395
"Pterois miles","2024-01-01",42.9922,16.6986
"Pterois miles","2020-02-27",32.0055,34.6733
"Pterois miles","2021-01-01",37.679,23.9377
"Pterois miles","2016-01-01",34.467,35.803
"Pterois miles","2020-09-20",36.9644,25.5641
"Pterois miles","2022-01-01",36.4806,22.399
"Pterois miles","2019-12-29",34.958,33.8305
"Pterois miles","2020-09-20",37.1304,25.2886
"Pterois miles","2016-01-01",34.46,35.815
"Pterois miles","2016-01-01",33.57,35.355
"Pterois miles","2016-01-01",33.549,35.359
"Pterois miles","2014-01-01",36.09487,28.08638
"Pterois miles","2016-01-01",33.559,35.359
"Pterois miles","2017-01-01",35.17072,24.41203
"Pterois miles","2019-08-01",35.6937,34.5781
"Pterois miles","2018-07-12",34.9854,25.2914
"Pterois miles","2021-03-23",32.1337,34.7345
"Pterois miles","2022-01-01",36.4393,28.1582
"Pterois miles","2020-01-01",36.5271,22.4737
"Pterois miles","2022-09-16",35.3583,33.1878
"Pterois miles","2020-07-26",35.6823,34.5793
"Pterois miles","2021-04-28",32.847,34.9074
"Pterois miles","2017-07-01",36.0874,28.0884
"Pterois miles","2020-01-01",37.6853,20.8768
"Pterois miles","2020-01-28",32.3992,34.7584
"Pterois miles","2020-04-28",32.847,34.9074
"Pterois miles","2020-09-04",35.3613,33.1976
"Pterois miles","2024-10-12",42.6947,18.0147
"Pterois miles","2021-09-15",35.3611,33.1886
"Pterois miles","2018-08-08",35.6897,27.1909
"Pterois miles","2020-01-01",35.02,26.0145
"Pterois miles","2015-03-01",34.024,35.607
"Pterois miles","2019-01-01",35.1656,24.4199
"Pterois miles","2018-01-01",35.0169,25.8625
"Pterois miles","2016-01-01",36.4428,35.8297
"Pterois miles","2019-08-04",35.362,33.1991
"Pterois miles","2020-04-27",32.847,34.8861
"Pterois miles","2020-01-01",37.7931,24.8462
"Pterois miles","2016-01-01",34.031,35.61
"Pterois miles","2020-01-01",35.47189,27.19448
"Pterois miles","2020-01-01",37.3174,26.72454
"Pterois miles","2019-08-10",35.0012,34.0671
"Pterois miles","2020-01-13",31.7647,34.5084
"Pterois miles","2017-03-01",35.4694,27.1951
"Pterois miles","2015-01-01",32.1492,34.7199
"Pterois miles","2021-01-24",32.1922,34.6813
"Pterois miles","2019-01-01",34.9317,24.9532
"Pterois miles","2020-01-01",37.6142,26.0386
"Pterois miles","2018-01-01",37.5145,26.0576
"Pterois miles","2020-08-10",32.1877,34.7478
"Pterois miles","2020-09-21",35.3612,33.1952
"Pterois miles","2013-01-01",34.6774,33.0529
"Pterois miles","2017-08-01",36.3203,28.2072
"Pterois miles","2016-01-01",33.887,35.467
"Pterois miles","2024-11-01",42.7067,17.6819
"Pterois miles","2016-01-01",33.856,35.468
"Pterois miles","2020-01-01",35.0006,34.0692
"Pterois miles","2020-01-20",32.505,34.8542
"Pterois miles","2019-01-01",35.0255,25.89277
"Pterois miles","2018-01-01",34.93254,24.80641
"Pterois miles","2021-01-27",32.9392,34.918
"Pterois miles","2017-01-01",36.5797,27.0977
"Pterois miles","2024-01-01",42.7736,17.8695
"Pterois miles","2021-09-04",35.3613,33.1976
"Pterois miles","2021-01-01",36.2519,28.1803
"Pterois miles","2019-05-14",38.8931,22.5827
"Pterois miles","2014-01-01",36.8333,30.9167
"Pterois miles","2016-01-01",33.91,35.511
"Pterois miles","2021-01-30",32.1045,34.7185
"Pterois miles","2020-02-26",32.1045,34.7185
"Pterois miles","2021-11-05",37.9485,24.0199
"Pterois miles","2020-01-01",37.698,26.3503
"Pterois miles","2021-09-24",36.7721,25.7644
"Pterois miles","2021-01-01",36.8746,25.9159
"Pterois miles","2017-01-01",35.0478,26.2388
"Pterois miles","2017-01-01",35.4475,27.162
"Pterois miles","2016-01-01",34.078,35.608
"Pterois miles","2021-01-01",37.4533,24.889
"Pterois miles","2014-06-01",33.905,35.485
"Pterois miles","2014-01-01",33.905,35.485
"Pterois miles","2014-08-01",33.905,35.485
"Pterois miles","2021-02-14",31.92,34.6733
"Pterois miles","2019-01-01",36.7734,24.5807
"Pterois miles","2020-01-01",34.9945,34.0726
"Pterois miles","2020-02-23",32.1922,34.7504
"Pterois miles","2020-01-01",36.3225,28.21063
"Pterois miles","2019-02-11",32.1382,34.7345
"Pterois miles","2019-01-01",35.2315,23.6755
"Pterois miles","2010-01-01",39.86947,22.73651
"Pterois miles","2020-01-01",37.42261,24.86599
"Pterois miles","2015-01-01",36.6444,29.0917
"Pterois miles","2019-08-17",35.3597,33.2003
"Pterois miles","2020-01-01",36.806,24.5898
"Pterois miles","2018-01-01",35.88163,27.77309
"Pterois miles","2024-10-03",42.4472,18.4283
"Pterois miles","2020-09-23",36.9109,25.6207
"Pterois miles","2019-01-01",37.2483,21.0069
"Pterois miles","2020-10-10",32.892,34.9366
"Pterois miles","2020-01-01",34.9766,34.0758
"Pterois miles","2024-08-30",42.4492,18.4333
"Pterois miles","2021-03-01",38.65,26.52
"Pterois miles","2019-01-01",37.2517,21.0184
"Pterois miles","2014-01-01",35.95,35.92
"Pterois miles","2016-01-01",33.934,35.502
"Pterois miles","2021-01-01",35.9052,27.8329
"Pterois miles","2016-01-01",33.911,35.507
"Pterois miles","2019-01-01",36.3329,28.2096
"Pterois miles","2020-02-22",31.9492,34.6228
"Pterois miles","2020-01-23",32.082,34.7079
"Pterois miles","2019-07-22",35.4094,12.8112
"Pterois miles","2008-01-01",40.40058,23.88209
"Pterois miles","2020-01-01",36.9841,25.6372
"Pterois miles","2020-01-01",36.9287,25.9691
"Pterois miles","2022-01-01",37.5044,22.8645
"Pterois miles","2020-01-01",39.097,26.5574
"Pterois miles","2021-01-01",36.1585,22.9492
"Pterois miles","2020-01-01",35.2379,23.6602
"Pterois miles","2019-01-01",35.2375,23.6605
"Pterois miles","2020-01-01",35.011,25.84
"Pterois miles","2016-01-01",33.91,35.543
"Pterois miles","2020-10-21",37.2701,10.1029
"Pterois miles","2022-10-01",42.0892,19.0692
"Pterois miles","2019-08-07",36.4399,28.2016
"Pterois miles","2020-01-23",32.1607,34.7744
"Pterois miles","2015-01-01",36.5182,32.0218
"Pterois miles","2017-01-01",35.26662,23.53907
"Pterois miles","2016-01-01",36.9753,25.1292
"Pterois miles","2009-01-01",36.15073,29.59223
"Pterois miles","2016-01-01",36.7696,31.3801
"Pterois miles","2021-11-07",37.7265,23.5401
"Pterois miles","2019-11-18",35.5881,24.0785
"Pterois miles","2018-01-01",35.5897,27.1793
"Pterois miles","2020-01-01",36.9341,26.9891
"Pterois miles","2018-08-01",36.2577,22.9147
"Pterois miles","2019-08-05",35.042,34.0441
"Pterois miles","2017-01-01",36.8116,27.1824
"Pterois miles","2018-01-01",36.56635,27.86377
"Pterois miles","2019-01-01",35.0472,34.0465
"Pterois miles","2016-01-01",33.968,35.576
"Pterois miles","2016-01-01",33.973,35.576
"Pterois miles","2016-01-01",34.703,33.317
"Pterois miles","2020-01-01",36.45591,25.37411
"Pterois miles","2016-01-01",33.923,35.58
"Pterois miles","2020-01-01",35.1731,24.4158
"Pterois miles","2017-01-01",35.69004,27.19078
"Pterois miles","2020-10-09",32.847,34.9074
"Pterois miles","2020-09-19",36.9534,24.9818
"Pterois miles","2016-01-01",36.1524,29.6304
"Pterois miles","2021-09-27",34.9253,24.9593
"Pterois miles","2014-05-01",36.1829,29.62
"Pterois miles","2020-07-01",30.9496,28.8284
"Pterois miles","2020-01-01",34.593,33.0128
"Pterois miles","2016-01-01",34.365,35.721
"Pterois miles","2015-07-01",35.0097,34.0643
"Pterois miles","2018-01-01",35.003,34.065
"Pterois miles","2019-09-01",34.8214,35.8769
"Pterois miles","2019-01-01",36.75127,24.62061
"Pterois miles","2019-01-01",35.5578,27.2131
"Pterois miles","2018-01-01",36.1525,29.6231
"Pterois miles","2021-10-24",35.0748,32.3341
"Pterois miles","2018-01-01",35.1987,24.135
"Pterois miles","2016-01-01",35.4694,27.1951
"Pterois miles","2020-01-28",31.7647,34.5084
"Pterois miles","2020-02-27",32.1922,34.785
"Pterois miles","2021-11-29",32.7502,22.6876
"Pterois miles","2017-01-01",36.7289,36.1403
"Pterois miles","2019-01-01",37.0431,21.5465
"Pterois miles","2020-01-01",35.0554,32.265
"Pterois miles","2021-01-01",41.7088,2.9025
"Pterois miles","2022-01-01",36.9917,26.9138
"Pterois miles","2017-08-01",36.0081,13.0081
"Pterois miles","2017-06-01",36.319,28.2069
"Pterois miles","2016-01-01",33.822,35.467
"Pterois miles","2020-01-01",35.4012,25.0345
"Pterois miles","2016-01-01",36.1885,29.6097
"Pterois miles","2020-09-19",36.6598,25.3944
"Pterois miles","2020-01-01",37.6437,21.321
"Pterois miles","2013-11-01",34.436,35.745
"Pterois miles","2016-01-01",34.969,34.001
"Pterois miles","2021-10-31",37.0018,22.1013
"Pterois miles","2019-01-01",36.1885,29.6097
"Pterois miles","2019-01-01",35.2318,23.6208
"Pterois miles","2020-01-01",35.40408,24.95591
"Pterois miles","2016-01-01",36.1512,29.616
"Pterois miles","2017-01-01",36.3331,28.2095
"Pterois miles","2020-02-27",32.289,34.785
"Pterois miles","2022-01-01",35.036,26.2242
"Pterois miles","2017-01-01",36.9353,26.9207
"Pterois miles","2019-01-01",36.7675,24.6128
"Pterois miles","2020-01-01",37.4401,24.8869
"Pterois miles","2020-01-01",35.51438,27.20525
"Pterois miles","2016-01-01",34.292,35.64
"Pterois miles","2016-01-01",34.113,35.64
"Pterois miles","2019-01-01",36.9144,23.4686
"Pterois miles","2015-01-01",36.1525,29.6231
"Pterois miles","2015-01-01",36.19,29.64
"Pterois miles","2016-01-01",36.1317,29.7722
"Pterois miles","2020-01-01",35.4718,27.1942
"Pterois miles","2020-08-04",32.8717,35.0164
"Pterois miles","2016-01-01",36.19,29.64
"Pterois miles","2017-01-01",36.10959,28.06762
"Pterois miles","2020-12-08",35.0748,32.3341
"Pterois miles","2017-01-01",35.056,34.018
"Pterois miles","2020-01-01",37.8008,23.7921
"Pterois miles","2020-09-20",36.9997,25.2325
"Pterois miles","2016-01-01",34.2862,35.6647
"Pterois miles","2018-01-01",36.4556,28.224
"Pterois miles","2020-01-01",39.1743,20.1891
"Pterois miles","2019-01-01",36.4546,25.4041
"Pterois miles","2020-01-01",36.9018,26.0837
"Pterois miles","2017-07-01",35.1919,24.1435
"Pterois miles","2017-01-01",35.0409,32.3959
"Pterois miles","2020-01-01",37.0442,21.5589
"Pterois miles","2020-01-01",34.9919,24.7429
"Pterois miles","2019-05-21",35.3596,33.6159
"Pterois miles","2016-01-01",34.329,35.649
"Pterois miles","2021-01-30",32.1045,34.652
"Pterois miles","2020-10-08",32.9662,34.9845
"Pterois miles","2018-01-01",35.51095,27.21087
"Pterois miles","2019-08-11",36.2899,28.19
"Pterois miles","2020-09-20",36.8878,25.5333
"Pterois miles","2020-01-01",37.1842,21.5748
"Pterois miles","2020-06-08",35.5028,24.1774
"Pterois miles","2019-07-14",36.1622,29.6294
"Pterois miles","2019-05-22",35.3613,33.6306
"Pterois miles","2015-11-01",34.9859,34.0767
"Pterois miles","2019-01-01",35.0948,26.2673
"Pterois miles","2020-01-01",34.9666,33.6902
"Pterois miles","2020-04-29",32.1607,34.7398
"Pterois miles","2021-11-30",32.1607,34.7398
"Pterois miles","2017-01-01",36.7201,26.9839
"Pterois miles","2017-01-01",37.3295,26.5463
"Pterois miles","2020-01-01",34.6551,32.773
"Pterois miles","2020-08-05",35.5373,27.2126
"Pterois miles","2015-01-01",36.1689,29.6304
